id,display name,username,weight,num_tweets,engagement
1484423690045607936,,heroman0x,0.2768356661,1,2900
1475365603825401861,,checkerchain,0.2755656454,1,2708
1665024034768314368,,taocat_agent,0.2751290758,1,2642
715850721346908160,,Matthew_C_Beck,0.1,,
458832420,,wit_cheese,0.1,,
1510173091452039169,,davisvisions,0.1,,
1823188384669433856,,tenronotrin,0.1,,
1501257298324312072,,JumperKid_0,0.1,,
1334227041886023682,,figuregpt,0.1,,
1630194909905928192,,TheBullRunAngel,0.1,,
1716134960409526272,,bluntcalls7,0.1,,
1355221266425372672,,rolling__sloane,0.1,,
1497942439,,heethjain21,0.1,,
1168926772194349064,,jst_here_4_news,0.1,,
376485996,,AkratOG,0.1,,
3244415634,,briandcolwell,0.1,,
165578529,,ZeroXDunk,0.1,,
2209900057,,anthony_harley1,0.1,,
1381227290189836288,,VeVeVersum,0.1,,
1433208842062544900,,bianconchain,0.1,,
162605602,,CrayonMurders,0.1,,
1125393857401839619,,ManLykOsh,0.1,,
1862504502122717184,,saintience21,0.1,,
18796360,,brianhc,0.1,,
1704601405665792001,,unsact_degen,0.1,,
1715875521534345216,,ozzyxbt,0.1,,
1697693899882438656,,Wizzystar001,0.1,,
1632000042142924802,,coinsatoshi666,0.1,,
1281907939490648066,,SeekingAnon,0.1,,
879496367579770880,,yeswondwerr,0.1,,
1684503851620089856,,rivoxyz,0.1,,
1399308311619637250,,jasminervaa,0.1,,
1340508340061831168,,rex_tempo,0.1,,
325452174,,keiver,0.1,,
1586026160131129349,,Myrizle,0.1,,
1692187562389950464,,NyxNoLimits,0.1,,
1675082592578678786,,Oneiros_42,0.1,,
1331308961711185920,,SpencerMarell,0.1,,
1001348298039492608,,kirills4ilov,0.1,,
1894506680958029825,,theospress,0.1,,
952876022281760768,,ThorpePhilippe,0.1,,
1875262292474109952,,YourNPCBoss,0.1,,
1439552105401012228,,wolf_mikhail,0.1,,
1455213220956803076,,Briannnnnnnn10,0.1,,
1525480246190886913,,phoenixmocktail,0.1,,
1538542899343904769,,lebigmoha,0.1,,
1333371637450698756,,bitcoinzhang1,0.1,,
1667191337353977864,,StellarCocoon,0.1,,
1511303923109437442,,xkonjin,0.1,,
1367004748130443264,,dltrader0,0.1,,
1031779212661870592,,0xJChen,0.1,,
844628496,,Shaifing,0.1,,
1413312254842314758,,Vlad_Lapwing,0.1,,
807235926,,defi_only,0.1,,
1516594265907994626,,zoan37,0.1,,
1470274919166525442,,GabeRabello,0.1,,
1804138165587836929,,sportstensor,0.1,,
1112992835244965888,,0xTols,0.1,,
1227664428,,thangnd217,0.1,,
927882779534200832,,Machine__Trader,0.1,,
1412498091270455300,,JoshPurtell,0.1,,
1260017196,,anushkmittal,0.1,,
881458279335026688,,avaitopiper,0.1,,
1350210270329769985,,4lili_lili4,0.1,,
1866315704896540672,,WalkDog1984,0.1,,
940951544048115713,,0xalexanderhg,0.1,,
1784270737664036864,,InspectorSlurp,0.1,,
345117454,,CryptoBalo,0.1,,
1218547306070511618,,ChelseaTactic,0.1,,
3324460963,,anthonybuitran,0.1,,
1349767307111890944,,Casp3rsky,0.1,,
1382128078608945152,,truenorth_17,0.1,,
1752477755982106624,,0xnobu_,0.1,,
1862610926299439104,,ToshiGrow,0.1,,
1476334986764693512,,Reem_onChain,0.1,,
1753108037571870720,,pafilesti144011,0.1,,
1893014903449120768,,paintoprize,0.1,,
305007006,,muststopmax,0.1,,
1660593540957712384,,ElProfCrypto,0.1,,
1521872608244940807,,vittaclo,0.1,,
37745926,,xKINGCOYx,0.1,,
99455498,,InCrypto26,0.1,,
749989940415631360,,CharKwayTeow00,0.1,,
1506645234163363847,,tuncaliyasin,0.1,,
1367192616165588994,,xavi3rlu,0.1,,
802402221610700800,,KeremDillice,0.1,,
1518444247065645056,,0xBenjin,0.1,,
1518816378626592774,,Jack__Saigon,0.1,,
1727663969085632512,,kouv_a,0.1,,
48439045,,shingiti,0.1,,
909896826362503168,,AISOMA_AG,0.1,,
1400903393930092547,,sososanti_,0.1,,
1630084316146417664,,RokoNetwork,0.1,,
1496046990718906370,,Pirate_Monkeyy,0.1,,
1375750449387745284,,Wolfquant,0.1,,
1661829806890049536,,rthurding,0.1,,
903003343097757696,,joajoeth,0.1,,
1437504923919323136,,ArnavSi54532426,0.1,,
1461008972421468160,,Vu_Benson,0.1,,
1499057883908132864,,10000KILOS,0.1,,
1136021622807236609,,TheACKx,0.1,,
1782030216832933888,,Not_the_cabal,0.1,,
1687350121984356352,,WilliamsMi60898,0.1,,
586816897,,quadron3stat3,0.1,,
123496832,,tzedonn,0.1,,
1748139548268249089,,SnorlaxGolfwang,0.1,,
15037657,,sergey_now_ikov,0.1,,
1530811388435648512,,CryptoWhalesAMA,0.1,,
894867236242034688,,josef_le_nin,0.1,,
1850559897999421441,,endgame_summit,0.1,,
402950300,,chiasticnuance,0.1,,
996556236404346880,,crypto_daha,0.1,,
1075989696700809216,,suragsheth,0.1,,
819748581984833537,,0xPajke,0.1,,
949144958841139206,,eth_crypt,0.1,,
234470696,,privateAIcom,0.1,,
19893224,,andrewxhill,0.1,,
862531464,,tredda99,0.1,,
1489422104,,Nate_Conrad,0.1,,
1720467055332208640,,pes6master,0.1,,
3748835652,,sj_baek_,0.1,,
1875874053476753408,,coinai_sh,0.1,,
26044994,,citizenwrit,0.1,,
752005031226990593,,degen_mike14,0.1,,
1273231061397405697,,ThePresidente47,0.1,,
1794072002535538688,,WomenOnTao,0.1,,
1663612551656263680,,MaitYesh,0.1,,
1370713842204999692,,CryptoLego0311,0.1,,
1759826649800151040,,Karoo_222,0.1,,
3163177460,,treyeth,0.1,,
964872596163612672,,wizardofongz,0.1,,
1317330891908157441,,eldragonpapi,0.1,,
1393908721835601924,,DragoXBT,0.1,,
2677801583,,eth_btc8,0.1,,
1539586079388737536,,Garyx_Deng,0.1,,
1876748030419873793,,Aeon_DCA,0.1,,
28606204,,liamrohan_,0.1,,
1384914931087196168,,crptpo,0.1,,
1137744557636853760,,mad_tandon,0.1,,
1890130424317263872,,vidaio_,0.1,,
1215427712698986496,,0xRocket,0.1,,
1330169019605934082,,kevgumba,0.1,,
1669249886959833090,,cart_tao,0.1,,
262470354,,SimpleSyed01,0.1,,
158157012,,Creeptonic,0.1,,
1889023741935443968,,AskCatGPT,0.1,,
371408800,,AvdBessie,0.1,,
1544121118021148672,,leejincai,0.1,,
1748244216051097600,,kowshikkomandur,0.1,,
1448966238491844609,,OmarRahman339,0.1,,
1794282228945678337,,luckstar_88,0.1,,
1362934270218563586,,pathumanuradha6,0.1,,
4874815142,,jennkalidoss,0.1,,
2368731618,,Constantius,0.1,,
1761429978909192192,,jarvisfromtplx,0.1,,
1457806283784998915,,OrcatronEth,0.1,,
1693255284284870656,,joyce24beats,0.1,,
259780392,,The_Babylonians,0.1,,
3717197782,,luijait_,0.1,,
730003213286440961,,daKriptologist,0.1,,
1377573134988099587,,0x_Rorschach,0.1,,
1747854898887049216,,_Ulquiorra_IV_,0.1,,
1343422520813219843,,hari23051991,0.1,,
1779392697331273728,,sultanxbt,0.1,,
1435878887171428352,,FnGukygui,0.1,,
2460748290,,hispattern,0.1,,
1876010428213477376,,bigbugAi,0.1,,
1445101310370451472,,Gvhungz,0.1,,
1462954788199583747,,crymax92,0.1,,
1856678446803640320,,jingsuixinzhuan,0.1,,
1221926497600053249,,palxzxz,0.1,,
84867476,,sgershuni,0.1,,
1781378187101888513,,TAOdomains,0.1,,
942913611084812289,,Debussy100,0.1,,
897507748761354240,,klothtweets,0.1,,
1232981273980940288,,JoTessem,0.1,,
614424128,,uponly2035,0.1,,
1754902183181471744,,twitb1t,0.1,,
1547951257234550784,,piopio_iic,0.1,,
4277693134,,aping_is_life,0.1,,
1880803781686050816,,nomadentrep,0.1,,
1787757839982768128,,ChappieOnChain,0.1,,
194805763,,kellyann3644,0.1,,
1343525511973244928,,JohnNakamoto_,0.1,,
4048118273,,mac3pq,0.1,,
1815045311603040256,,brujeria888,0.1,,
934626259308384256,,0xdannyh,0.1,,
907681777224900608,,alqjem,0.1,,
1846895406527270918,,Effi_Frontier,0.1,,
1473645054711386113,,AtomixLAD,0.1,,
1866536117111046144,,tao_five,0.1,,
1440459919962959877,,paultimofeev_,0.1,,
1555515751267811328,,AleaResearch,0.1,,
1374573402242039809,,Beowulf2BTC,0.1,,
374484752,,backwoods_btc,0.1,,
3230871129,,jfklegrand,0.1,,
443637303,,TPB777L,0.1,,
1466151307333574671,,SantosAirdrop,0.1,,
1735686034434740224,,mememaxi_,0.1,,
1457902854455246855,,csjhn,0.1,,
1804429454481199104,,openodes,0.1,,
1852050677016498176,,metaverseandre,0.1,,
1344918264246243330,,EthExploring,0.1,,
1147987598998196224,,ShmentLord,0.1,,
1735683644289953792,,0xNoNo_1,0.1,,
3835372342,,NelsonRodMar,0.1,,
931002769107951616,,ray_crypto,0.1,,
808903295066632193,,Shivfreespirit,0.1,,
884666677,,DktradingDk,0.1,,
46383575,,LikkleSlave,0.1,,
3221088739,,maslinedwin,0.1,,
1650680922117910528,,R0setiger,0.1,,
828652224083591169,,x_max_forward,0.1,,
1448708741541498881,,joshsacchetti,0.1,,
1790712178850574336,,0xgotohell_,0.1,,
1621608515919028224,,primavarius,0.1,,
1581232069446963201,,Bulltaker,0.1,,
1174402319879983105,,shuang_log2pi,0.1,,
1429442883724120068,,BitLoic,0.1,,
830838155490246656,,daan_crypto2002,0.1,,
961726972383686658,,ScottGoss91,0.1,,
1651307152802185219,,jimmyhumania_,0.1,,
1388249258831273988,,_theshash,0.1,,
39567955,,Neilx5524,0.1,,
1721768361372381184,,0xextractvalue,0.1,,
1397271378919936017,,bartosz64982776,0.1,,
3413241916,,emilycfa,0.1,,
1526580478903742464,,TaoSource,0.1,,
980485729099771907,,heynanno,0.1,,
1459008112384360450,,0xZOZ,0.1,,
1721469384168816640,,da79015,0.1,,
1576107075586838528,,AITProtocol,0.1,,
1478568389216018432,,1_tr3nd,0.1,,
344046878,,ideasmaker7,0.1,,
1720274626700570626,,Incentives01,0.1,,
1797265448104259584,,MOEJEAUX,0.1,,
1398451412749725698,,Seljak_Rises,0.1,,
1666082762,,dmtvoyager,0.1,,
937862427609251840,,LearnByLearning,0.1,,
1833979449475264512,,taochow888,0.1,,
184342508,,TRUCKERSMART,0.1,,
1521489033133703175,,ReVoo_Crypto,0.1,,
1434484296593592320,,bitlarrain,0.1,,
481536662,,CryptoShlug,0.1,,
974578589306941440,,defi_SREGINNIO,0.1,,
931456720915845121,,Nooky87,0.1,,
1883994942567063552,,taotimesdotai,0.1,,
1635285114958790659,,Milady4488,0.1,,
1385856816488271873,,zoojoo_art,0.1,,
2192297390,,Crypto4Player,0.1,,
110275891,,avax_og,0.1,,
1833125133059252224,,LouiseBeattie,0.1,,
1879656626631884800,,ai_ml_ops,0.1,,
1874956412339781632,,nicsickwilly,0.1,,
1495278846341533696,,donniexbt,0.1,,
1789747729767288832,,0xnevs,0.1,,
947460137584857088,,CryptoTouns,0.1,,
2766610007,,Big_Nelz,0.1,,
775265693369458688,,_See_C,0.1,,
1309850729688035330,,Meta_Mark_,0.1,,
1423680863028514823,,Shanewrightcgcs,0.1,,
1724175359325753344,,Axionosis,0.1,,
1522939348177625089,,thekingdomsreal,0.1,,
3373493710,,GPLv6,0.1,,
1439537374745305088,,carpentier_pat,0.1,,
406264393,,shaun_mitra,0.1,,
17760589,,LavinM,0.1,,
1391559879983239168,,TastyCrypt0,0.1,,
1213518271506337792,,EndlessTexas,0.1,,
1205525259195211778,,creolophus123,0.1,,
241168389,,dr_osse,0.1,,
20973691,,brainstormvince,0.1,,
18559243,,adrianscottcom,0.1,,
48297930,,zulkanuar,0.1,,
1505266312397803521,,nishaxbt,0.1,,
1683888136664023040,,neuromancer_t,0.1,,
216660905,,temporalwave,0.1,,
1888764082775310336,,mrTobiasplowman,0.1,,
90828940,,JoshRoomsburg,0.1,,
1710173826787799040,,0xbrak,0.1,,
1361472091174789120,,0xMrDiaz,0.1,,
1814608693377572870,,runnerlordai,0.1,,
1590021407639060480,,AntoinePlancho3,0.1,,
1463347036288389127,,ArbitraryOstric,0.1,,
1588979591074516992,,realUnsilentD,0.1,,
827518142272331780,,EthJ3t,0.1,,
834005088570060801,,tensorblock,0.1,,
4903652479,,pirchavez,0.1,,
743000966018912256,,merlintucao,0.1,,
910562650160893952,,chaivira,0.1,,
746372108276555776,,Anil830800,0.1,,
399688262,,arockoholic,0.1,,
962373534700859392,,mehdi_eth,0.1,,
261050605,,The_Bogfather,0.1,,
827021554642857984,,cybervector_,0.1,,
564750139,,iaminatree,0.1,,
1187719350662254592,,DanDanicDan,0.1,,
1381366744103723012,,Nakafomo89,0.1,,
2717106587,,DoctorCrypto_1,0.1,,
1757658621146447872,,mariamalia_r,0.1,,
2668636766,,banyabro,0.1,,
102525205,,zamesin,0.1,,
1656538507840716800,,0xPhucson,0.1,,
1480400886983630849,,aligneduser,0.1,,
813970411,,0xRaeg,0.1,,
59822508,,gazrag,0.1,,
1583387584356847619,,digitalhk678,0.1,,
1136325229691772930,,hbt0707,0.1,,
59141116,,dejanjurisic,0.1,,
949375415646289922,,BitcoinSLO,0.1,,
1782933234197905408,,realLisaDaly,0.1,,
1576648308264779777,,ghibli,0.1,,
1757359134104842240,,sheffg1084,0.1,,
1389926713199562757,,EgeTatl2,0.1,,
929655628116758528,,decentralized_1,0.1,,
1366837583523758085,,Iceflower_44,0.1,,
589754876,,panera4,0.1,,
1468561050094247937,,n01man,0.1,,
1258673868081967108,,surgegainz,0.1,,
2903797475,,jpcgsva,0.1,,
1687931222440157184,,0xShallow,0.1,,
1332400364298133506,,katekate666888,0.1,,
1636326261667536896,,neuralteq,0.1,,
1344147702955720706,,spatoshi,0.1,,
1390841535856586759,,0xchangan,0.1,,
1697812471132962817,,ruiixyz,0.1,,
1828141359707963392,,aevc_a1,0.1,,
1417722255833026564,,WaspCrypto,0.1,,
930190406876360704,,SpectreCrypto,0.1,,
216614250,,ctramount,0.1,,
1406338975946706946,,ZeMirch,0.1,,
1478303807486717952,,Biko52723403,0.1,,
1478518698591895558,,BrianKaldahl,0.1,,
224697523,,robertbjarnason,0.1,,
1383457606279172105,,degraymen_,0.1,,
48275090,,murphybean,0.1,,
22153834,,yossihasson,0.1,,
1467194620031475712,,vinnythasauce,0.1,,
1733835753598136320,,ShizzyOnChain,0.1,,
2402612112,,Brawlic_,0.1,,
1252222862418681858,,finesseb0i,0.1,,
704874814339575812,,TheIDOguy,0.1,,
1808410131211997184,,kkkk34594,0.1,,
1409387396886675457,,cryptorinweb3,0.1,,
1270788280515248133,,NobleIrons7de,0.1,,
1352338169916780544,,bidhanxyz,0.1,,
1592281499264425984,,randyprimm,0.1,,
1770087158440976384,,zpasser1208,0.1,,
1214918171435683841,,superlasereth,0.1,,
1516806108412878849,,topgunlion,0.1,,
1752304676945686528,,blurredlin90350,0.1,,
2653535397,,kiranxyz_,0.1,,
1479100884613152772,,cryptando_,0.1,,
1309905824047935490,,J3693J,0.1,,
514040186,,thmorriss,0.1,,
1747758892367425536,,poopyxbt,0.1,,
847190222366527488,,bittybitbit86,0.1,,
2799535513,,overlyleveraged,0.1,,
1468494303228207106,,deanbulla,0.1,,
2456163924,,paulwrbl,0.1,,
62907792,,YF_NKY,0.1,,
1587345211771957250,,tradesilo,0.1,,
2202078866,,danielshinmath,0.1,,
1850834792310583296,,0xPokGuy,0.1,,
1268203753,,0xkp__,0.1,,
398987417,,benfsx,0.1,,
1324702060223340544,,miguelrare,0.1,,
1236334344131809289,,Bluegiant_T,0.1,,
94634127,,Twhitaker2,0.1,,
1166684143960215552,,0x_mumu,0.1,,
1372688960418426882,,DusfinLas,0.1,,
977327648,,mullaneym6,0.1,,
363734132,,sl0m0ti0n,0.1,,
38084783,,lei_lei0904,0.1,,
1440631595174531080,,0xCipherZero,0.1,,
1349220931198087168,,AssesAreDonkeys,0.1,,
713964926721634304,,mattdotfun,0.1,,
2880671257,,garyauthordixon,0.1,,
1394579582116900864,,CryptoWigs,0.1,,
1427110352626413571,,b3nnn21,0.1,,
1842973030412365824,,Nkknwsnthn,0.1,,
1651126910678888449,,sebo_gm,0.1,,
14928942,,lisacheng,0.1,,
710185633,,levysaur,0.1,,
1891995461902372864,,raoxmas,0.1,,
1594239673097863170,,DeFAIpanda,0.1,,
1520682690399588352,,TensorCool,0.1,,
1446368734285869075,,TitiSann_,0.1,,
1321952688213430273,,DoxxMe1,0.1,,
1609378762990157824,,pleb1305,0.1,,
1615058240177377291,,TheBittensorHub,0.1,,
1344340608731602944,,AllGreenCandles,0.1,,
837985489,,0xDamien,0.1,,
1816291840682803201,,ibuyrugs,0.1,,
2802784705,,VceGoRGHP,0.1,,
799645648152711168,,iicceccoldwotah,0.1,,
897853465040363520,,becoming_jj,0.1,,
1470408479072731137,,evacarry,0.1,,
2246393179,,SFL_Cheesehead,0.1,,
1530596714633056257,,mistel5277,0.1,,
